Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
1,Don Aase\aasedo01,34,NYM,1,5,.167,3.94,49,0,22,0,0,2,59.1,56,27,26,5,26,3,34,1,1,0,261,83,4.08,1.382,8.5,0.8,3.9,5.2,1.31
2,Jim Acker\ackerji01,30,ATL,0,6,.000,2.67,59,0,23,0,0,2,97.2,84,29,29,5,20,8,68,1,0,2,383,136,2.68,1.065,7.7,0.5,1.8,6.3,3.40
3,Juan Agosto*\agostju01,31,HOU,4,5,.444,2.93,71,0,28,0,0,1,83.0,81,32,27,3,32,10,46,2,1,4,361,117,3.35,1.361,8.8,0.3,3.5,5.0,1.44
4,Rick Aguilera\aguilri01,27,NYM,6,6,.500,2.34,36,0,19,0,0,7,69.1,59,19,18,3,21,3,80,2,3,3,284,140,2.01,1.154,7.7,0.4,2.7,10.4,3.81
5,Jay Aldrich\aldrija01,28,ATL,1,2,.333,2.19,8,0,2,0,0,0,12.1,7,5,3,0,6,1,7,0,0,0,50,170,3.09,1.054,5.1,0.0,4.4,5.1,1.17
6,Jose Alvarez\alvarjo01,33,ATL,3,3,.500,2.86,30,0,12,0,0,2,50.1,44,18,16,4,24,2,45,1,1,2,217,127,3.50,1.351,7.9,0.7,4.3,8.0,1.88
7,Larry Andersen\anderla02,36,HOU,4,4,.500,1.54,60,0,21,0,0,3,87.2,63,19,15,2,24,4,85,0,1,2,351,222,1.94,0.992,6.5,0.2,2.5,8.7,3.54
8,Jack Armstrong\armstja01,24,CIN,2,3,.400,4.64,9,8,1,0,0,0,42.2,40,24,22,5,21,4,23,0,0,0,187,79,4.68,1.430,8.4,1.1,4.4,4.9,1.10
9,Paul Assenmacher*\assenpa01,28,TOT,3,4,.429,3.99,63,0,17,0,0,0,76.2,74,37,34,3,28,8,79,1,1,3,331,92,2.35,1.330,8.7,0.4,3.3,9.3,2.82
10,Paul Assenmacher*\assenpa01,28,ATL,1,3,.250,3.59,49,0,14,0,0,0,57.2,55,26,23,2,16,7,64,1,1,3,247,101,1.88,1.231,8.6,0.3,2.5,10.0,4.00
11,Paul Assenmacher*\assenpa01,28,CHC,2,1,.667,5.21,14,0,3,0,0,0,19.0,19,11,11,1,12,1,15,0,0,0,84,74,3.76,1.632,9.0,0.5,5.7,7.1,1.25
12,Doug Bair\bairdo01,39,PIT,2,3,.400,2.27,44,0,17,0,0,1,67.1,52,19,17,4,28,10,56,0,0,7,276,149,3.12,1.188,7.0,0.5,3.7,7.5,2.00
13,Blaine Beatty*\beattbl01,25,NYM,0,0,,1.50,2,1,0,0,0,0,6.0,5,1,1,1,2,0,3,0,0,0,25,234,4.93,1.167,7.5,1.5,3.0,4.5,1.50
14,Steve Bedrosian\bedrost01,31,TOT,3,7,.300,2.87,68,0,60,0,0,23,84.2,56,31,27,12,39,5,58,1,0,2,342,121,4.65,1.122,6.0,1.3,4.1,6.2,1.49
15,Steve Bedrosian\bedrost01,31,PHI,2,3,.400,3.21,28,0,27,0,0,6,33.2,21,13,12,7,17,1,24,1,0,0,135,112,5.64,1.129,5.6,1.9,4.5,6.4,1.41
16,Steve Bedrosian\bedrost01,31,SFG,1,4,.200,2.65,40,0,33,0,0,17,51.0,35,18,15,5,22,4,34,0,0,2,207,128,4.00,1.118,6.2,0.9,3.9,6.0,1.55
17,Tim Belcher\belchti01,27,LAD,15,12,.556,2.82,39,30,6,10,8,1,230.0,182,81,72,20,80,5,200,7,2,7,937,122,3.29,1.139,7.1,0.8,3.1,7.8,2.50
18,Stan Belinda\belinst01,22,PIT,0,1,.000,6.10,8,0,2,0,0,0,10.1,13,8,7,0,2,0,10,0,0,1,46,58,1.41,1.452,11.3,0.0,1.7,8.7,5.00
19,Andy Benes\benesan01,21,SDP,6,3,.667,3.51,10,10,0,0,0,0,66.2,51,28,26,7,31,0,66,1,3,0,280,100,3.59,1.230,6.9,0.9,4.2,8.9,2.13
20,Mike Bielecki\bielemi01,29,CHC,18,7,.720,3.14,33,33,0,4,3,0,212.1,187,82,74,16,81,8,147,0,4,9,882,121,3.50,1.262,7.9,0.7,3.4,6.2,1.81
21,Tim Birtsas*\birtsti01,28,CIN,2,2,.500,3.75,42,1,12,0,0,1,69.2,68,33,29,5,27,8,57,3,3,3,300,97,3.35,1.364,8.8,0.6,3.5,7.4,2.11
22,Kevin Blankenship\blankke01,26,CHC,0,0,,1.69,2,0,1,0,0,0,5.1,4,1,1,0,2,0,2,0,0,0,22,241,3.14,1.125,6.8,0.0,3.4,3.4,1.00
23,Terry Blocker*\blockte01,29,ATL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,4,,8.76,2.000,0.0,0.0,18.0,0.0,0.00
24,Joe Boever\boevejo01,28,ATL,4,11,.267,3.94,66,0,53,0,0,21,82.1,78,37,36,6,34,5,68,1,0,5,349,92,3.33,1.360,8.5,0.7,3.7,7.4,2.00
25,Greg Booker\bookegr01,29,SDP,0,1,.000,4.26,11,0,4,0,0,0,19.0,15,10,9,2,10,1,8,0,0,1,79,84,4.87,1.316,7.1,0.9,4.7,3.8,0.80
26,Jeff Brantley\brantje01,25,SFG,7,1,.875,4.07,59,1,15,0,0,0,97.1,101,50,44,10,37,8,69,2,2,3,422,83,3.88,1.418,9.3,0.9,3.4,6.4,1.86
27,Tom Browning*\brownto05,29,CIN,15,12,.556,3.39,37,37,0,9,2,0,249.2,241,109,94,31,64,10,118,3,1,2,1031,107,4.24,1.222,8.7,1.1,2.3,4.3,1.84
28,Tim Burke\burketi01,30,MON,9,3,.750,2.55,68,0,52,0,0,28,84.2,68,24,24,6,22,7,54,0,0,1,333,139,3.19,1.063,7.2,0.6,2.3,5.7,2.45
29,Ernie Camacho\camacer01,34,SFG,3,0,1.000,2.76,13,0,5,0,0,0,16.1,10,5,5,1,11,2,14,0,1,3,70,125,3.87,1.286,5.5,0.6,6.1,7.7,1.27
30,John Candelaria*\candejo01,35,MON,0,2,.000,3.31,12,0,2,0,0,0,16.1,17,8,6,3,4,2,14,0,0,0,68,110,4.17,1.286,9.4,1.7,2.2,7.7,3.50
31,Jose Cano\canojo01,27,HOU,1,1,.500,5.09,6,3,1,1,0,0,23.0,24,13,13,2,7,2,8,0,0,0,99,68,4.11,1.348,9.4,0.8,2.7,3.1,1.14
32,Don Carman*\carmado01,29,PHI,5,15,.250,5.24,49,20,5,0,0,0,149.1,152,98,87,21,86,6,81,3,3,7,683,68,5.29,1.594,9.2,1.3,5.2,4.9,0.94
33,Cris Carpenter\carpecr01,24,STL,4,4,.500,3.18,36,5,10,0,0,0,68.0,70,30,24,4,26,9,35,2,0,1,303,114,3.73,1.412,9.3,0.5,3.4,4.6,1.35
34,Tony Castillo*\castito02,26,ATL,0,1,.000,4.82,12,0,1,0,0,0,9.1,8,5,5,0,4,1,5,0,0,0,41,78,2.98,1.286,7.7,0.0,3.9,4.8,1.25
35,Norm Charlton*\charlno01,26,CIN,8,3,.727,2.93,69,0,27,0,0,0,95.1,67,38,31,5,40,7,98,2,4,2,393,124,2.71,1.122,6.3,0.5,3.8,9.3,2.45
36,Jim Clancy\clancji01,33,HOU,7,14,.333,5.08,33,26,3,1,0,0,147.0,155,100,83,13,66,15,91,0,3,6,655,67,4.02,1.503,9.5,0.8,4.0,5.6,1.38
37,Marty Clary\claryma01,27,ATL,4,3,.571,3.15,18,17,0,2,1,0,108.2,103,47,38,6,31,3,30,1,0,5,452,115,3.81,1.233,8.5,0.5,2.6,2.5,0.97
38,Pat Clements*\clemepa01,27,SDP,4,1,.800,3.92,23,1,8,0,0,0,39.0,39,17,17,4,15,5,18,0,0,1,167,90,4.33,1.385,9.0,0.9,3.5,4.2,1.20
39,Pat Combs*\combspa01,22,PHI,4,0,1.000,2.09,6,6,0,1,1,0,38.2,36,10,9,2,6,1,30,0,0,5,153,171,2.35,1.086,8.4,0.5,1.4,7.0,5.00
40,David Cone\coneda01,26,NYM,14,8,.636,3.52,34,33,0,7,2,0,219.2,183,92,86,20,74,6,190,4,4,14,910,93,3.28,1.170,7.5,0.8,3.0,7.8,2.57
41,Dennis Cook*\cookde01,26,TOT,7,8,.467,3.72,23,18,1,2,1,0,121.0,110,59,50,18,38,6,67,2,2,4,499,95,4.58,1.223,8.2,1.3,2.8,5.0,1.76
42,Dennis Cook*\cookde01,26,SFG,1,0,1.000,1.80,2,2,0,1,0,0,15.0,13,3,3,1,5,0,9,0,0,1,58,192,3.43,1.200,7.8,0.6,3.0,5.4,1.80
43,Dennis Cook*\cookde01,26,PHI,6,8,.429,3.99,21,16,1,1,1,0,106.0,97,56,47,17,33,6,58,2,2,3,441,89,4.74,1.226,8.2,1.4,2.8,4.9,1.76
44,John Costello\costejo01,28,STL,5,4,.556,3.32,48,0,11,0,0,3,62.1,48,24,23,5,20,7,40,2,0,0,252,109,3.58,1.091,6.9,0.7,2.9,5.8,2.00
45,Tim Crews\crewsti01,28,LAD,0,1,.000,3.21,44,0,16,0,0,1,61.2,69,27,22,7,23,9,56,2,0,1,275,108,3.64,1.492,10.1,1.0,3.4,8.2,2.43
46,Ron Darling\darliro01,28,NYM,14,14,.500,3.52,33,33,0,4,0,0,217.1,214,100,85,19,70,7,153,3,4,12,922,93,3.50,1.307,8.9,0.8,2.9,6.3,2.19
47,Danny Darwin\darwida01,33,HOU,11,4,.733,2.36,68,0,26,0,0,7,122.0,92,34,32,8,33,9,104,2,3,2,482,144,2.77,1.025,6.8,0.6,2.4,7.7,3.15
48,Mark Davis*\davisma01,28,SDP,4,3,.571,1.85,70,0,65,0,0,44,92.2,66,21,19,6,31,1,92,2,0,8,370,191,2.69,1.047,6.4,0.6,3.0,8.9,2.97
49,Ken Dayley*\dayleke01,30,STL,4,3,.571,2.87,71,0,28,0,0,12,75.1,63,26,24,3,30,10,40,0,1,2,310,127,3.41,1.235,7.5,0.4,3.6,4.8,1.33
50,Jose DeLeon\deleojo01,28,STL,16,12,.571,3.05,36,36,0,5,3,0,244.2,173,96,83,16,80,5,201,6,0,2,972,118,3.02,1.034,6.4,0.6,2.9,7.4,2.51
51,Jim Deshaies*\deshaji01,29,HOU,15,10,.600,2.91,34,34,0,6,3,0,225.2,180,80,73,15,79,8,153,4,1,8,928,117,3.37,1.148,7.2,0.6,3.2,6.1,1.94
52,Rob Dibble\dibblro01,25,CIN,10,5,.667,2.09,74,0,18,0,0,2,99.0,62,23,23,4,39,11,141,3,0,7,401,173,1.71,1.020,5.6,0.4,3.5,12.8,3.62
53,Gordon Dillard*\dillago01,25,PHI,0,0,,6.75,5,0,1,0,0,0,4.0,7,3,3,0,0,0,2,0,0,1,19,58,1.76,1.750,15.8,0.0,0.0,4.5,
54,Frank DiPino*\dipinfr01,32,STL,9,0,1.000,2.45,67,0,8,0,0,0,88.1,73,26,24,6,20,7,44,0,0,2,347,148,3.33,1.053,7.4,0.6,2.0,4.5,2.20
55,Kelly Downs\downske01,28,SFG,4,8,.333,4.79,18,15,1,0,0,0,82.2,82,47,44,7,26,4,49,1,3,3,349,71,3.66,1.306,8.9,0.8,2.8,5.3,1.88
56,Doug Drabek\drabedo01,26,PIT,14,12,.538,2.80,35,34,1,8,5,0,244.1,215,83,76,21,69,3,123,3,0,3,994,120,3.76,1.162,7.9,0.8,2.5,4.5,1.78
57,Dave Dravecky*\draveda01,33,SFG,2,0,1.000,3.46,2,2,0,0,0,0,13.0,8,5,5,2,4,0,5,1,0,1,50,101,5.15,0.923,5.5,1.4,2.8,3.5,1.25
58,Mike Dunne\dunnemi01,26,PIT,1,1,.500,7.53,3,3,0,0,0,0,14.1,21,12,12,1,9,1,4,1,0,1,75,46,5.20,2.093,13.2,0.6,5.7,2.5,0.44
59,Logan Easley\easlelo01,27,PIT,1,0,1.000,4.38,10,0,4,0,0,1,12.1,8,6,6,1,7,1,6,1,1,1,51,80,4.79,1.216,5.8,0.7,5.1,4.4,0.86
60,Gary Eave\eavega01,25,ATL,2,0,1.000,1.31,3,3,0,0,0,0,20.2,15,3,3,0,12,0,9,1,1,1,88,282,3.78,1.306,6.5,0.0,5.2,3.9,0.75
61,Mark Eichhorn\eichhma01,28,ATL,5,5,.500,4.35,45,0,13,0,0,0,68.1,70,36,33,6,19,8,49,1,1,0,286,84,3.35,1.302,9.2,0.8,2.5,6.5,2.58
62,Sid Fernandez*\fernasi01,26,NYM,14,5,.737,2.83,35,32,0,6,2,0,219.1,157,73,69,21,75,3,198,6,3,1,883,115,3.31,1.058,6.4,0.9,3.1,8.1,2.64
63,Jeff Fischer\fischje01,25,LAD,0,0,,13.50,2,0,0,0,0,0,3.1,7,5,5,1,0,0,2,0,0,0,17,29,5.46,2.100,18.9,2.7,0.0,5.4,
64,Brian Fisher\fishebr01,27,PIT,0,3,.000,7.94,9,3,3,0,0,1,17.0,25,17,15,2,10,3,8,0,0,1,88,43,5.12,2.059,13.2,1.1,5.3,4.2,0.80
65,Tom Foley\foleyto02,29,MON,0,0,,27.00,1,0,1,0,0,0,0.1,1,1,1,1,0,0,0,0,0,0,2,30,41.76,3.000,27.0,27.0,0.0,0.0,
66,Bob Forsch\forscbo01,39,HOU,4,5,.444,5.32,37,15,5,0,0,0,108.1,133,68,64,10,46,6,40,1,5,4,494,64,4.53,1.652,11.0,0.8,3.8,3.3,0.87
67,John Franco*\francjo01,28,CIN,4,8,.333,3.12,60,0,50,0,0,32,80.2,77,35,28,3,36,8,60,0,2,3,345,116,3.10,1.401,8.6,0.3,4.0,6.7,1.67
68,Marvin Freeman\freemma02,26,PHI,0,0,,6.00,1,1,0,0,0,0,3.0,2,2,2,0,5,0,0,0,1,0,16,67,7.76,2.333,6.0,0.0,15.0,0.0,0.00
69,Steve Frey*\freyst01,25,MON,3,2,.600,5.48,20,0,11,0,0,0,21.1,29,15,13,4,11,1,15,1,1,1,103,66,5.48,1.875,12.2,1.7,4.6,6.3,1.36
70,Todd Frohwirth\frohwto01,26,PHI,1,0,1.000,3.59,45,0,11,0,0,0,62.2,56,26,25,4,18,0,39,3,1,1,258,99,3.35,1.181,8.0,0.6,2.6,5.6,2.17
71,Miguel Garcia*\garcimi02,22,PIT,0,2,.000,8.44,11,0,6,0,0,0,16.0,25,15,15,2,7,3,9,0,0,1,78,41,4.58,2.000,14.1,1.1,3.9,5.1,1.29
72,Mark Gardner\gardnma01,27,MON,0,3,.000,5.13,7,4,1,0,0,0,26.1,26,16,15,2,11,1,21,2,0,0,117,70,3.64,1.405,8.9,0.7,3.8,7.2,1.91
73,Scott Garrelts\garresc01,27,SFG,14,5,.737,2.28,30,29,0,2,1,0,193.1,149,58,49,11,46,3,119,0,2,7,766,148,2.99,1.009,6.9,0.5,2.1,5.5,2.59
74,Brett Gideon\gideobr01,25,MON,0,0,,1.93,4,0,1,0,0,0,4.2,5,1,1,1,5,1,2,0,0,0,22,200,7.91,2.143,9.6,1.9,9.6,3.9,0.40
75,Tom Glavine*\glavito02,23,ATL,14,8,.636,3.68,29,29,0,6,4,0,186.0,172,88,76,20,40,3,90,2,0,2,766,98,3.87,1.140,8.3,1.0,1.9,4.4,2.25
76,Dwight Gooden\goodedw01,24,NYM,9,4,.692,2.89,19,17,1,0,0,1,118.1,93,42,38,9,47,2,101,2,5,7,497,113,3.29,1.183,7.1,0.7,3.6,7.7,2.15
77,Rich Gossage\gossari01,37,SFG,2,1,.667,2.68,31,0,22,0,0,4,43.2,32,16,13,2,27,3,24,0,0,2,182,127,4.11,1.351,6.6,0.4,5.6,4.9,0.89
78,Jim Gott\gottji01,29,PIT,0,0,,0.00,1,0,0,0,0,0,0.2,1,0,0,0,1,0,1,0,0,0,4,,4.26,3.000,13.5,0.0,13.5,13.5,1.00
79,Mark Grant\grantma01,25,SDP,8,2,.800,3.33,50,0,19,0,0,2,116.1,105,45,43,11,32,6,69,3,0,2,466,106,3.71,1.178,8.1,0.9,2.5,5.3,2.16
80,Tommy Greene\greento01,22,ATL,1,2,.333,4.10,4,4,0,1,1,0,26.1,22,12,12,5,6,1,17,0,0,1,103,89,4.62,1.063,7.5,1.7,2.1,5.8,2.83
81,Mike Griffin\griffmi02,32,CIN,0,0,,12.46,3,0,0,0,0,0,4.1,10,6,6,0,3,2,1,0,0,0,26,32,4.38,3.000,20.8,0.0,6.2,2.1,0.33
82,Jason Grimsley\grimsja01,21,PHI,1,3,.250,5.89,4,4,0,0,0,0,18.1,19,13,12,2,19,1,7,0,0,2,91,61,6.53,2.073,9.3,1.0,9.3,3.4,0.37
83,Greg Gross*\grossgr01,36,HOU,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,1,0,0,0,7,27,3.76,4.000,27.0,0.0,9.0,9.0,1.00
84,Kevin Gross\grosske01,28,MON,11,12,.478,4.38,31,31,0,4,3,0,201.1,188,105,98,20,88,6,158,6,5,5,867,81,3.89,1.371,8.4,0.9,3.9,7.1,1.80
85,Jeff Hamilton\hamilje01,25,LAD,0,1,.000,5.40,1,0,1,0,0,0,1.2,2,1,1,0,1,1,2,0,0,0,8,81,2.16,1.800,10.8,0.0,5.4,10.8,2.00
86,Atlee Hammaker*\hammaat01,31,SFG,6,6,.500,3.76,28,9,5,0,0,0,76.2,78,34,32,5,23,2,30,1,2,1,322,90,3.77,1.317,9.2,0.6,2.7,3.5,1.30
87,Gene Harris\harrige01,24,MON,1,1,.500,4.95,11,0,7,0,0,0,20.0,16,11,11,1,10,0,11,0,0,3,84,73,3.81,1.300,7.2,0.5,4.5,5.0,1.10
88,Greg Harris\harrigr01,33,PHI,2,2,.500,3.58,44,0,17,0,0,1,75.1,64,34,30,7,43,7,51,2,0,10,324,99,4.41,1.420,7.6,0.8,5.1,6.1,1.19
89,Greg Harris\harrigr02,25,SDP,8,9,.471,2.60,56,8,25,0,0,6,135.0,106,43,39,8,52,9,106,2,3,3,554,135,3.16,1.170,7.1,0.5,3.5,7.1,2.04
90,Mike Hartley\hartlmi01,27,LAD,0,1,.000,1.50,5,0,3,0,0,0,6.0,2,1,1,0,0,0,4,0,0,0,20,246,1.43,0.333,3.0,0.0,0.0,6.0,
91,Mickey Hatcher\hatchmi01,34,LAD,0,0,,9.00,1,0,1,0,0,0,1.0,0,1,1,0,3,0,0,1,1,0,6,55,14.76,3.000,0.0,0.0,27.0,0.0,0.00
92,Neal Heaton*\heatone01,29,PIT,6,7,.462,3.05,42,18,5,1,0,0,147.1,127,55,50,12,55,12,67,6,5,4,620,110,4.15,1.235,7.8,0.7,3.4,4.1,1.22
93,Don Heinkel\heinkdo01,29,STL,1,1,.500,5.81,7,5,1,0,0,0,26.1,40,19,17,2,7,0,16,0,2,1,125,63,3.33,1.785,13.7,0.7,2.4,5.5,2.29
94,Dwayne Henry\henrydw01,27,ATL,0,2,.000,4.26,12,0,6,0,0,1,12.2,12,6,6,2,5,1,16,0,0,1,55,87,3.47,1.342,8.5,1.4,3.6,11.4,3.20
95,Manny Hernandez\hernama01,28,NYM,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,0.76,0.000,0.0,0.0,0.0,9.0,
96,Orel Hershiser\hershor01,30,LAD,15,15,.500,2.31,35,33,0,8,4,0,256.2,226,75,66,9,77,14,178,3,4,8,1047,149,2.77,1.181,7.9,0.3,2.7,6.2,2.31
97,Joe Hesketh*\heskejo01,30,MON,6,4,.600,5.77,43,0,17,0,0,3,48.1,54,34,31,5,26,6,44,0,3,1,219,62,3.90,1.655,10.1,0.9,4.8,8.2,1.69
98,Ken Hill\hillke01,23,STL,7,15,.318,3.80,33,33,0,2,1,0,196.2,186,92,83,9,99,6,112,5,2,11,862,95,3.81,1.449,8.5,0.4,4.5,5.1,1.13
99,Brian Holman\holmabr01,24,MON,1,2,.333,4.83,10,3,0,0,0,0,31.2,34,18,17,2,15,0,23,1,1,3,145,74,3.65,1.547,9.7,0.6,4.3,6.5,1.53
100,Ricky Horton*\hortori01,29,TOT,0,3,.000,4.85,34,8,7,0,0,0,72.1,85,39,39,3,21,4,26,4,0,0,314,74,3.62,1.465,10.6,0.4,2.6,3.2,1.24
101,Ricky Horton*\hortori01,29,LAD,0,0,,5.06,23,0,6,0,0,0,26.2,35,15,15,1,11,2,12,1,0,0,120,69,3.70,1.725,11.8,0.3,3.7,4.1,1.09
102,Ricky Horton*\hortori01,29,STL,0,3,.000,4.73,11,8,1,0,0,0,45.2,50,24,24,2,10,2,14,3,0,0,194,77,3.57,1.314,9.9,0.4,2.0,2.8,1.40
103,Jay Howell\howelja01,33,LAD,5,3,.625,1.58,56,0,41,0,0,28,79.2,60,15,14,3,22,6,55,0,0,1,312,218,2.70,1.029,6.8,0.3,2.5,6.2,2.50
104,Ken Howell\howelke01,28,PHI,12,12,.500,3.44,33,32,0,1,1,0,204.0,155,84,78,11,86,6,164,2,1,21,827,103,3.15,1.181,6.8,0.5,3.8,7.2,1.91
105,Bruce Hurst*\hurstbr01,31,SDP,15,11,.577,2.69,33,33,0,10,2,0,244.2,214,84,73,16,66,7,179,0,0,8,990,131,2.96,1.144,7.9,0.6,2.4,6.6,2.71
106,Jeff Innis\innisje01,26,NYM,0,1,.000,3.18,29,0,12,0,0,0,39.2,38,16,14,2,8,0,16,1,0,0,160,104,3.29,1.160,8.6,0.5,1.8,3.6,2.00
107,Danny Jackson*\jacksda02,27,CIN,6,11,.353,5.60,20,20,0,1,0,0,115.2,122,78,72,10,57,7,70,1,2,3,519,65,4.18,1.548,9.5,0.8,4.4,5.4,1.23
108,Randy Johnson*\johnsra05,25,MON,0,4,.000,6.67,7,6,1,0,0,0,29.2,29,25,22,2,26,1,26,0,2,2,143,54,4.52,1.854,8.8,0.6,7.9,7.9,1.00
109,Paul Kilgus*\kilgupa01,27,CHC,6,10,.375,4.39,35,23,5,0,0,2,145.2,164,90,71,9,49,6,61,5,2,3,642,86,3.84,1.462,10.1,0.6,3.0,3.8,1.24
110,Matt Kinzer\kinzema01,26,STL,0,2,.000,12.83,8,1,3,0,0,0,13.1,25,20,19,3,4,2,8,0,0,1,67,29,5.39,2.175,16.9,2.0,2.7,5.4,2.00
111,Bob Kipper*\kippebo01,24,PIT,3,4,.429,2.93,52,0,15,0,0,4,83.0,55,29,27,5,33,6,58,0,2,5,334,115,3.34,1.060,6.0,0.5,3.6,6.3,1.76
112,Bob Knepper*\kneppbo01,35,TOT,7,12,.368,5.13,35,26,2,1,1,0,165.0,190,98,94,16,75,6,64,3,4,5,746,66,4.67,1.606,10.4,0.9,4.1,3.5,0.85
113,Bob Knepper*\kneppbo01,35,HOU,4,10,.286,5.89,22,20,0,0,0,0,113.0,135,78,74,12,60,4,45,2,3,4,520,58,4.99,1.726,10.8,1.0,4.8,3.6,0.75
114,Bob Knepper*\kneppbo01,35,SFG,3,2,.600,3.46,13,6,2,1,1,0,52.0,55,20,20,4,15,2,19,1,1,1,226,98,3.96,1.346,9.5,0.7,2.6,3.3,1.27
115,Joe Kraemer*\kraemjo01,24,CHC,0,1,.000,4.91,1,1,0,0,0,0,3.2,7,6,2,0,2,1,5,0,0,0,21,86,1.67,2.455,17.2,0.0,4.9,12.3,2.50
116,Randy Kramer\kramera01,28,PIT,5,9,.357,3.96,35,15,7,1,1,2,111.1,90,53,49,10,61,4,52,7,0,1,482,85,4.83,1.356,7.3,0.8,4.9,4.2,0.85
117,Mike Krukow\krukomi01,37,SFG,4,3,.571,3.98,8,8,0,0,0,0,43.0,37,20,19,5,18,3,18,1,2,0,177,85,4.76,1.279,7.7,1.0,3.8,3.8,1.00
118,Mike LaCoss\lacosmi01,33,SFG,10,10,.500,3.17,45,18,16,1,0,6,150.1,143,62,53,3,65,4,78,7,5,1,647,106,3.42,1.384,8.6,0.2,3.9,4.7,1.20
119,Les Lancaster\lancale01,27,CHC,4,2,.667,1.36,42,0,15,0,0,8,72.2,60,12,11,2,15,1,56,0,1,2,288,279,2.20,1.032,7.4,0.2,1.9,6.9,3.73
